Address	Arkham - Entity	Arkham - Potential Match	Arkham - Twitter	Arkham - Tags

PT Weeth June 27
0x24accd74a3e165b8da652d6edb795bf2887e3928			Input Data Messenger, Input Data Messenger, budiadi.eth, Input Data Messenger, budiadi.eth Prev. Manager, yusuf.budiadi.eth Manager, budiadi.eth Prev. Owner, cpay.budiadi.eth Manager, Early PNT Holder, Early ENS Holder, Early UNI Holder, Tokenized ETH2 Staker
0xcd54cc88ac8bb4f437937b5dfa9c341570c6169b			Contract Deployer, ERC20 Token Deployer, Early ODG Holder, Tokenized ETH2 Staker, Early WAM Holder, Early F2C Holder, Early METAL Holder, Early RPG Holder, Early GAFI Holder, Early WARS Holder, Early RAIN Holder, Early MAT Holder, Early THE Holder, Early UNB Holder, Early GSTS Holder, Early KSC Holder, "Botanico" on OpenSea, Contract Deployer, Early DZOO Holder, Early RAIN Holder, Diva Staking Governance Delegator, Tokenized ETH2 Staker, Contract Deployer, ERC721 Token Deployer, Early SNK Holder, Early RBLS Holder
0x8100a7189be61b20dbfbbef8c443f805ce54ca37			OpenSea User, MultiSig Deployer, Contract Deployer, Tokenized ETH2 Staker
0x9129aff5e78182d81933ac7577ab75334051560a			Tokenized ETH2 Staker
0x745b76c7f491bf9d4b202959e4576548808a52e8			"Rico78" on OpenSea, Tokenized ETH2 Staker
0xff34b88236e16e234400f7444f4b908ed6c46c66			Tokenized ETH2 Staker
0x7fef075e66aeaa4941cc61436b5474af30ba0588			Early WSG Holder, Early EDOGE Holder, Early KEKE Holder, Early WASSIE Holder, Tokenized ETH2 Staker, Contract Deployer
0x1682db339694d5381b5ffd7c80dd19c4c4d30a86			Early COQ Holder, Early KIMBO Holder, Contract Deployer, ERC20 Token Deployer, OpenSea User, Tokenized ETH2 Staker, Contract Deployer, ERC20 Token Deployer
0xa45761b4b7e86268dde2f705e96dcac98aacfe77			OpenSea User
0x78ddc3bbc6d1c6c3f6ae2d9d34d7202ec52c3b67			Contract Deployer, MultiSig Deployer, ERC20 Token Deployer, Early NEU Holder, Arbitrum Treasury Governance Delegator, Questbook ARB DAO GRANTS Governance Delegator, PL Arb Grants Safety Governance Delegator, Arbitrum Core Governance Delegator, Contract Deployer, ERC20 Token Deployer, Contract Deployer, ERC20 Token Deployer, ERC20 Token Deployer, Contract Deployer, ERC721 Token Deployer, 10101010101010.eth, OpenSea User, 10101010101010.eth Owner, Hifi DAO Governance Delegator, Tokenized ETH2 Staker, Contract Deployer, ERC20 Token Deployer, Contract Deployer, ERC20 Token Deployer, MultiSig Deployer, Contract Deployer, Contract Deployer, ERC20 Token Deployer
0x8f9ca300f53a7d8a0224d2d5f97457547d387fd9			Tokenized ETH2 Staker
0xabfbdc9381d188dbcec9e2c46667bc36d382fd39			
0x4ceaa05d2567fcd56bba18ebdb56adfb78cffb2c			Contract Deployer, Early WSG Holder, OpenSea User, Tokenized ETH2 Staker, Tokenized ETH2 Staker
0x3ffdff6014eec97404d5e7eadb5ba8a4b87d7de9			Tokenized ETH2 Staker
0x5d120e0929dbbf2315c97a4d93067e2dd9128ce4			Early DUDE Holder, "8_0_8" on OpenSea, Input Data Messenger, Contract Deployer, sudoswap Pool Deployer, rogister.eth Manager, rogister.eth Prev. Owner, Early FWB Holder, Early XEN Holder, Early GAS Holder, Early PAPER Holder, Early PEOPLE Holder, Early X2Y2 Holder, Early SOS Holder, Early CVX Holder, Early AGLD Holder, BLUR Airdrop Recipient, Tokenized ETH2 Staker, Contract Deployer, Optimism Governance Delegator, Contract Deployer, Early DINO Holder
0x32f8c8b40b62a73d514e8be0f58074edba533937			Contract Deployer, Tokenized ETH2 Staker, Contract Deployer, Contract Deployer, Contract Deployer, OpenSea User, Contract Deployer, Tokenized ETH2 Staker, Contract Deployer, Contract Deployer, Optimism Governance Delegator, Tokenized ETH2 Staker, Tornado Cash Depositor, Contract Deployer, ERC721 Token Deployer, Early BETS Holder
0xd49cd87f9ebf9385ba21f23582a5ea9b63afb999			Contract Deployer
0x420691a75f5105de22e352b21e5dbbe739f1921b			"0x420691a" on OpenSea
0x64627901dadb46ed7f275fd4fc87d086cff1e6e3	Equilibria Finance	https://twitter.com/Equilibriafi	Yield, EIP-1967 Transparent Proxy, Yield, Yield, Yield, EIP-1967 Transparent Proxy, Yield, EIP-1967 Transparent Proxy, Yield, Yield, Yield, Yield, Yield
0x227e8e8f9d7c1d78696a09bcd1c6f38ab7d429a8			Contract Deployer, Optimism Governance Delegator
0xa18dbcf396025efb9b6f41d8d62fc810bc36d8dd			Contract Deployer
0x35decad30d8ae455d1c742fdef5bf6bab619663d			Tokenized ETH2 Staker

PT Weeth Dec 26
0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221	Ether.fi	https://twitter.com/ether_fi	ERC20 Token, Ether.fi-Liquid1 (LQIDETHFIV1), Tokenized ETH2 Staker
0x6e799758cee75dae3d84e09d40dc416ecf713652	Magpie Protocol	https://twitter.com/magpiexyz_io	Yield, Yield, Yield, Yield, Yield, ERC20 Token Deployer, Contract Deployer, EIP-1967 Transparent Proxy, Yield, Yield, Yield, Yield, Yield
0xe45e4fc1dbd8ab1c554c8a2bd7fa752d1e53bb35			Tokenized ETH2 Staker
0x20eadfcaf91bd98674ff8fc341d148e1731576a4			Contract Deployer, Early ODG Holder, Early EQB Holder, Tokenized ETH2 Staker, Early CORGI Holder, OpenSea User, Contract Deployer, Early SMTY Holder, Early PSP Holder, Early SOS Holder, Early WRLD Holder, Early LQTY Holder, Early BPT Holder, Early BANK Holder, Early LUSD Holder, Early PENDLE Holder, Early TOKE Holder, Early GAS Holder, Early MKUSD Holder, Early METADOGE Holder, TAI Governance Governance Voter, Reflexer Ungovernor Governance Delegator, Reflexer Ungovernor Governance Voter, Uniswap Governance Delegator, TAI Governance Governance Delegator, Tokenized ETH2 Staker, Early KITE Holder, Optimism Governance Delegator
